CURSO_ACADEMICO;LOCALIDAD;ESTUDIO;TIPO_ESTUDIO;TIPO_EGRESO;SEXO;ALUMNOS_GRADUADOS;ALUMNOS_INTERRUMPEN_ESTUDIOS;ALUMNOS_INTERRUMPEN_EST_ANO1;ALUMNOS_TRASLADAN_OTRA_UNIV;DURACION_MEDIA_GRADUADOS;TASA_EFICIENCIA;FECHA_ACTUALIZACION
2021;Zaragoza;Doctorado: PD Educación [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;3;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Educación [RD 99/2011];Doctorado;Graduado;Hombres;8;0;0;0;3.46;;09/04/2023
2021;Zaragoza;Doctorado: PD Educación [RD 99/2011];Doctorado;Graduado;Mujeres;13;0;0;0;4.33;;09/04/2023
2021;Zaragoza;Doctorado: PD Educación [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;3;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Educación [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;5;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Energías renovables y eficiencia energética [RD 99/2011];Doctorado;Graduado;Hombres;3;0;0;0;4.89;;09/04/2023
2021;Zaragoza;Doctorado: PD Energías renovables y eficiencia energética [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;2.86;;09/04/2023
2021;Zaragoza;Doctorado: PD Energías renovables y eficiencia energética [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;5;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Energías renovables y eficiencia energética [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;3;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Estudios ingleses [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Estudios ingleses [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;4.48;;09/04/2023
2021;Zaragoza;Doctorado: PD Estudios ingleses [RD 99/2011];Doctorado;Graduado;Mujeres;5;0;0;0;4.52;;09/04/2023
2021;Zaragoza;Doctorado: PD Filosofía [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;4.21;;09/04/2023
2021;Zaragoza;Doctorado: PD Física [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;3;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Física [RD 99/2011];Doctorado;Graduado;Hombres;10;0;0;0;4.43;;09/04/2023
2021;Zaragoza;Doctorado: PD Física [RD 99/2011];Doctorado;Graduado;Mujeres;3;0;0;0;3.79;;09/04/2023
2021;Zaragoza;Doctorado: PD Física [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Geología [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Geología [RD 99/2011];Doctorado;Graduado;Hombres;2;0;0;0;5.26;;09/04/2023
2021;Zaragoza;Doctorado: PD Geología [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Geología [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Historia contemporánea [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;2;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Historia contemporánea [RD 99/2011];Doctorado;Graduado;Hombres;2;0;0;0;4.64;;09/04/2023
2021;Zaragoza;Doctorado: PD Historia contemporánea [RD 99/2011];Doctorado;Graduado;Mujeres;2;0;0;0;5.31;;09/04/2023
2021;Zaragoza;Doctorado: PD Historia contemporánea [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Historia del arte [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Historia del arte [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;2;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Historia del arte [RD 99/2011];Doctorado;Graduado;Hombres;5;0;0;0;5.34;;09/04/2023
2021;Zaragoza;Doctorado: PD Historia del arte [RD 99/2011];Doctorado;Graduado;Mujeres;3;0;0;0;4.66;;09/04/2023
2021;Zaragoza;Doctorado: PD Historia del arte [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Historia, sociedad y cultura: épocas medieval y moderna [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;2.90;;09/04/2023
2021;Zaragoza;Doctorado: PD Historia, sociedad y cultura: épocas medieval y moderna [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Información y Comunicación [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;5.28;;09/04/2023
2021;Zaragoza;Doctorado: PD Información y Comunicación [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería biomédica [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;2;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería biomédica [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería biomédica [RD 99/2011];Doctorado;Graduado;Hombres;3;0;0;0;4.71;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería biomédica [RD 99/2011];Doctorado;Graduado;Mujeres;4;0;0;0;5.02;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería biomédica [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería de diseño y fabricación [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería de diseño y fabricación [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;6.30;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería de diseño y fabricación [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;4.65;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería de sistemas e informática [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;5;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería de sistemas e informática [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería de sistemas e informática [RD 99/2011];Doctorado;Graduado;Hombres;6;0;0;0;4.26;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería de sistemas e informática [RD 99/2011];Doctorado;Graduado;Mujeres;2;0;0;0;4.06;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería de sistemas e informática [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería de sistemas e informática [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería electrónica [RD 99/2011];Doctorado;Graduado;Hombres;7;0;0;0;4.45;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería electrónica [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería mecánica [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería mecánica [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería mecánica [RD 99/2011];Doctorado;Graduado;Hombres;9;0;0;0;4.09;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería mecánica [RD 99/2011];Doctorado;Graduado;Mujeres;2;0;0;0;3.40;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería mecánica [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 99/2011];Doctorado;Graduado;Hombres;3;0;0;0;4.14;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 99/2011];Doctorado;Graduado;Mujeres;2;0;0;0;3.82;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Lingüística hispánica [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;3;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Lingüística hispánica [RD 99/2011];Doctorado;Graduado;Hombres;4;0;0;0;4.91;;09/04/2023
2021;Zaragoza;Doctorado: PD Lingüística hispánica [RD 99/2011];Doctorado;Graduado;Mujeres;6;0;0;0;5.90;;09/04/2023
2021;Zaragoza;Doctorado: PD Lingüística hispánica [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Literaturas hispánicas [RD 99/2011];Doctorado;Graduado;Mujeres;3;0;0;0;5.56;;09/04/2023
2021;Zaragoza;Doctorado: PD Literaturas hispánicas [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Literaturas hispánicas [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;2;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Matemáticas y estadística [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;5.21;;09/04/2023
2021;Zaragoza;Doctorado: PD Matemáticas y estadística [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;4.21;;09/04/2023
2021;Zaragoza;Doctorado: PD Matemáticas y estadística [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Mecánica de fluidos [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;4.33;;09/04/2023
2021;Zaragoza;Doctorado: PD Mecánica de fluidos [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;4.21;;09/04/2023
2021;Zaragoza;Doctorado: PD Medicina [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Medicina [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;12;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Medicina [RD 99/2011];Doctorado;Graduado;Hombres;6;0;0;0;4.24;;09/04/2023
2021;Zaragoza;Doctorado: PD Medicina [RD 99/2011];Doctorado;Graduado;Mujeres;19;0;0;0;4.60;;09/04/2023
2021;Zaragoza;Doctorado: PD Medicina [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;6;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Medicina [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;10;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Medicina y sanidad animal [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Medicina y sanidad animal [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;4.21;;09/04/2023
2021;Zaragoza;Doctorado: PD Medicina y sanidad animal [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;5.21;;09/04/2023
2021;Zaragoza;Doctorado: PD Nuevos territorios en la arquitectura [RD 99/2011];Doctorado;Graduado;Mujeres;3;0;0;0;5.95;;09/04/2023
2021;Zaragoza;Doctorado: PD Nuevos territorios en la arquitectura [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Ordenación del territorio y medio ambiente [RD 99/2011];Doctorado;Graduado;Hombres;2;0;0;0;5.80;;09/04/2023
2021;Zaragoza;Doctorado: PD Ordenación del territorio y medio ambiente [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;5.20;;09/04/2023
2021;Zaragoza;Doctorado: PD Ordenación del territorio y medio ambiente [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Producción animal [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Química física [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;3.26;;09/04/2023
2021;Zaragoza;Doctorado: PD Química inorgánica [RD 99/2011];Doctorado;Graduado;Hombres;4;0;0;0;4.80;;09/04/2023
2021;Zaragoza;Doctorado: PD Química inorgánica [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;3.90;;09/04/2023
2021;Zaragoza;Doctorado: PD Química inorgánica [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Química orgánica [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;5.21;;09/04/2023
2021;Zaragoza;Doctorado: PD Química orgánica [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;4.34;;09/04/2023
2021;Zaragoza;Doctorado: PD Relaciones de género y estudios feministas [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Relaciones de género y estudios feministas [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;5.31;;09/04/2023
2021;Zaragoza;Doctorado: PD Relaciones de género y estudios feministas [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;2;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 99/2011];Doctorado;Graduado;Hombres;3;0;0;0;3.19;;09/04/2023
2021;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 99/2011];Doctorado;Graduado;Mujeres;3;0;0;0;4.76;;09/04/2023
2021;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;2;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Tecnologías de la información y comunicaciones en redes moviles [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Doctorado: PD Tecnologías de la información y comunicaciones en redes moviles [RD 99/2011];Doctorado;Graduado;Mujeres;2;0;0;0;4.62;;09/04/2023
2021;Zaragoza;Filología Hispánica;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;2;;;09/04/2023
2021;Zaragoza;Filología Inglesa;Licenciatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Físicas;Licenciatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Geografía e Historia;Licenciatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Abandono Voluntario;Hombres;0;98;37;0;;;09/04/2023
2021;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Abandono Voluntario;Mujeres;0;52;13;0;;;09/04/2023
2021;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Cambio de estudios sin simultaneidad;Hombres;0;19;13;0;;;09/04/2023
2021;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;8;7;0;;;09/04/2023
2021;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Graduado;Hombres;139;0;0;0;5.35;85.53;09/04/2023
2021;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Graduado;Mujeres;152;0;0;0;5.29;90.42;09/04/2023
2021;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Traslado a otra Universidad;Hombres;0;0;0;14;;;09/04/2023
2021;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Traslado a otra Universidad;Mujeres;0;0;0;5;;;09/04/2023
2021;Zaragoza;Grado: Biotecnología;Grado;Abandono Voluntario;Hombres;0;2;1;0;;;09/04/2023
2021;Zaragoza;Grado: Biotecnología;Grado;Abandono Voluntario;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Grado: Biotecnología;Grado;Cambio de estudios sin simultaneidad;Hombres;0;3;3;0;;;09/04/2023
2021;Zaragoza;Grado: Biotecnología;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Grado: Biotecnología;Grado;Graduado;Hombres;19;0;0;0;4.32;94.65;09/04/2023
2021;Zaragoza;Grado: Biotecnología;Grado;Graduado;Mujeres;45;0;0;0;4.23;94.68;09/04/2023
2021;Zaragoza;Grado: Biotecnología;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Abandono Voluntario;Hombres;0;5;1;0;;;09/04/2023
2021;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Abandono Voluntario;Mujeres;0;2;0;0;;;09/04/2023
2021;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Graduado;Hombres;21;0;0;0;4.70;92.35;09/04/2023
2021;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Graduado;Mujeres;33;0;0;0;4.53;94.66;09/04/2023
2021;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Grado: Derecho;Grado;Abandono Voluntario;Hombres;0;18;6;0;;;09/04/2023
2021;Zaragoza;Grado: Derecho;Grado;Abandono Voluntario;Mujeres;0;36;12;0;;;09/04/2023
2021;Zaragoza;Grado: Derecho;Grado;Cambio de estudios sin simultaneidad;Hombres;0;6;3;0;;;09/04/2023
2021;Zaragoza;Grado: Derecho;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;9;4;0;;;09/04/2023
2021;Zaragoza;Grado: Derecho;Grado;Graduado;Hombres;111;0;0;0;5.20;87.21;09/04/2023
2021;Zaragoza;Grado: Derecho;Grado;Graduado;Mujeres;194;0;0;0;5.16;90.25;09/04/2023
2021;Zaragoza;Grado: Derecho;Grado;Traslado a otra Universidad;Hombres;0;0;0;13;;;09/04/2023
2021;Zaragoza;Grado: Derecho;Grado;Traslado a otra Universidad;Mujeres;0;0;0;7;;;09/04/2023
2021;Zaragoza;Grado: Economía;Grado;Abandono Voluntario;Hombres;0;59;33;0;;;09/04/2023
2021;Zaragoza;Grado: Economía;Grado;Abandono Voluntario;Mujeres;0;25;10;0;;;09/04/2023
2021;Zaragoza;Grado: Economía;Grado;Cambio de estudios sin simultaneidad;Hombres;0;15;8;0;;;09/04/2023
2021;Zaragoza;Grado: Economía;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;2;0;;;09/04/2023
2021;Zaragoza;Grado: Economía;Grado;Graduado;Hombres;56;0;0;0;5.44;79.14;09/04/2023
2021;Zaragoza;Grado: Economía;Grado;Graduado;Mujeres;43;0;0;0;5.20;82.31;09/04/2023
2021;Zaragoza;Grado: Economía;Grado;Traslado a otra Universidad;Hombres;0;0;0;8;;;09/04/2023
2021;Zaragoza;Grado: Economía;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;09/04/2023
2021;Zaragoza;Grado: Enfermería;Grado;Abandono Voluntario;Hombres;0;2;2;0;;;09/04/2023
2021;Zaragoza;Grado: Enfermería;Grado;Abandono Voluntario;Mujeres;0;3;3;0;;;09/04/2023
2021;Zaragoza;Grado: Enfermería;Grado;Cambio de estudios sin simultaneidad;Hombres;0;2;2;0;;;09/04/2023
2021;Zaragoza;Grado: Enfermería;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;5;5;0;;;09/04/2023
2021;Zaragoza;Grado: Enfermería;Grado;Graduado;Hombres;23;0;0;0;4.00;95.76;09/04/2023
2021;Zaragoza;Grado: Enfermería;Grado;Graduado;Mujeres;125;0;0;0;4.03;97.60;09/04/2023
2021;Zaragoza;Grado: Enfermería;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Grado: Enfermería;Grado;Traslado a otra Universidad;Mujeres;0;0;0;7;;;09/04/2023
2021;Zaragoza;Grado: Estudios Clásicos;Grado;Abandono Voluntario;Hombres;0;3;1;0;;;09/04/2023
2021;Zaragoza;Grado: Estudios Clásicos;Grado;Abandono Voluntario;Mujeres;0;7;3;0;;;09/04/2023
2021;Zaragoza;Grado: Estudios Clásicos;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;3;2;0;;;09/04/2023
2021;Zaragoza;Grado: Estudios Clásicos;Grado;Graduado;Hombres;4;0;0;0;4.00;96.97;09/04/2023
2021;Zaragoza;Grado: Estudios Clásicos;Grado;Graduado;Mujeres;4;0;0;0;5.25;83.56;09/04/2023
2021;Zaragoza;Grado: Estudios Clásicos;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;09/04/2023
2021;Zaragoza;Grado: Estudios en Arquitectura;Grado;Abandono Voluntario;Hombres;0;12;5;0;;;09/04/2023
2021;Zaragoza;Grado: Estudios en Arquitectura;Grado;Abandono Voluntario;Mujeres;0;4;2;0;;;09/04/2023
2021;Zaragoza;Grado: Estudios en Arquitectura;Grado;Cambio de estudios sin simultaneidad;Hombres;0;2;1;0;;;09/04/2023
2021;Zaragoza;Grado: Estudios en Arquitectura;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;4;2;0;;;09/04/2023
2021;Zaragoza;Grado: Estudios en Arquitectura;Grado;Graduado;Hombres;20;0;0;0;6.29;80.93;09/04/2023
2021;Zaragoza;Grado: Estudios en Arquitectura;Grado;Graduado;Mujeres;13;0;0;0;6.27;80.61;09/04/2023
2021;Zaragoza;Grado: Estudios Ingleses;Grado;Abandono Voluntario;Hombres;0;8;4;0;;;09/04/2023
2021;Zaragoza;Grado: Estudios Ingleses;Grado;Abandono Voluntario;Mujeres;0;14;4;0;;;09/04/2023
2021;Zaragoza;Grado: Estudios Ingleses;Grado;Cambio de estudios sin simultaneidad;Hombres;0;2;1;0;;;09/04/2023
2021;Zaragoza;Grado: Estudios Ingleses;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;3;2;0;;;09/04/2023
2021;Zaragoza;Grado: Estudios Ingleses;Grado;Graduado;Hombres;11;0;0;0;4.91;89.00;09/04/2023
2021;Zaragoza;Grado: Estudios Ingleses;Grado;Graduado;Mujeres;35;0;0;0;4.71;88.14;09/04/2023
2021;Zaragoza;Grado: Estudios Ingleses;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;09/04/2023
2021;Zaragoza;Grado: Estudios Ingleses;Grado;Traslado a otra Universidad;Mujeres;0;0;0;4;;;09/04/2023
2021;Zaragoza;Grado: Filología Hispánica;Grado;Abandono Voluntario;Hombres;0;6;2;0;;;09/04/2023
2021;Zaragoza;Grado: Filología Hispánica;Grado;Abandono Voluntario;Mujeres;0;14;7;0;;;09/04/2023
2021;Zaragoza;Grado: Filología Hispánica;Grado;Cambio de estudios sin simultaneidad;Hombres;0;5;4;0;;;09/04/2023
2021;Zaragoza;Grado: Filología Hispánica;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;3;2;0;;;09/04/2023
2021;Zaragoza;Grado: Filología Hispánica;Grado;Graduado;Hombres;9;0;0;0;4.75;92.28;09/04/2023
2021;Zaragoza;Grado: Filología Hispánica;Grado;Graduado;Mujeres;27;0;0;0;4.39;91.83;09/04/2023
2021;Zaragoza;Grado: Filología Hispánica;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;09/04/2023
2021;Zaragoza;Grado: Filosofía;Grado;Abandono Voluntario;Hombres;0;8;4;0;;;09/04/2023
2021;Zaragoza;Grado: Filosofía;Grado;Abandono Voluntario;Mujeres;0;10;3;0;;;09/04/2023
2021;Zaragoza;Grado: Filosofía;Grado;Cambio de estudios sin simultaneidad;Hombres;0;4;2;0;;;09/04/2023
2021;Zaragoza;Grado: Filosofía;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;2;0;;;09/04/2023
2021;Zaragoza;Grado: Filosofía;Grado;Graduado;Hombres;20;0;0;0;5.44;82.11;09/04/2023
2021;Zaragoza;Grado: Filosofía;Grado;Graduado;Mujeres;16;0;0;0;4.50;93.39;09/04/2023
2021;Zaragoza;Grado: Filosofía;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Grado: Filosofía;Grado;Traslado a otra Universidad;Mujeres;0;0;0;6;;;09/04/2023
2021;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Abandono Voluntario;Hombres;0;33;20;0;;;09/04/2023
2021;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Abandono Voluntario;Mujeres;0;21;10;0;;;09/04/2023
2021;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Cambio de estudios sin simultaneidad;Hombres;0;9;7;0;;;09/04/2023
2021;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;6;3;0;;;09/04/2023
2021;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Graduado;Hombres;43;0;0;0;5.14;83.25;09/04/2023
2021;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Graduado;Mujeres;28;0;0;0;5.09;85.38;09/04/2023
2021;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Traslado a otra Universidad;Hombres;0;0;0;4;;;09/04/2023
2021;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Grado: Física;Grado;Abandono Voluntario;Hombres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Grado: Física;Grado;Abandono Voluntario;Mujeres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Grado: Física;Grado;Cambio de estudios sin simultaneidad;Hombres;0;6;4;0;;;09/04/2023
2021;Zaragoza;Grado: Física;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;3;1;0;;;09/04/2023
2021;Zaragoza;Grado: Física;Grado;Graduado;Hombres;39;0;0;0;4.77;86.78;09/04/2023
2021;Zaragoza;Grado: Física;Grado;Graduado;Mujeres;24;0;0;0;4.67;87.29;09/04/2023
