CURSO_ACADEMICO;CENTRO;ESTUDIO;TIPO_ESTUDIO;ALUMNOS_MATRICULADOS;ALUMNOS_NUEVO_INGRESO;PLAZAS_OFERTADAS;ALUMNOS_GRADUADOS;ALUMNOS_ADAPTA_GRADO_MATRI;ALUMNOS_ADAPTA_GRADO_MATRI_NI;ALUMNOS_ADAPTA_GRADO_TITULADO;ALUMNOS_CON_RECONOCIMIENTO;ALUMNOS_MOVILIDAD_ENTRADA;ALUMNOS_MOVILIDAD_SALIDA;CREDITOS_MATRICULADOS;CREDITOS_RECONOCIDOS;DURACION_MEDIA_GRADUADOS;TASA_EXITO;TASA_RENDIMIENTO;TASA_EFICIENCIA;TASA_ABANDONO;TASA_GRADUACION;FECHA_ACTUALIZACION
2020;Facultad de Ciencias Humanas y de la Educación;2-Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;39;33;33;31;0;0;0;1;;0;1982.00;8.00;1.06;100.00;97.88;99.52;;;04/09/2022
2020;Facultad de Ciencias Sociales y Humanas de Teruel;2-Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;31;26;27;24;0;0;0;1;;0;1677.00;10.00;1.29;99.63;97.50;98.71;;;04/09/2022
2020;Facultad de Medicina;2-Salud pública;Máster;2;0;;;0;0;;0;;0;28.00;0.00;;;;;;;04/09/2022
2020;Facultad de Medicina;2-Cond. genéticos, nutric. y amb. del crec. y desarrollo;Máster;2;0;;2;0;0;0;0;;0;3.00;0.00;3.00;100.00;100.00;86.01;;;04/09/2022
2020;Facultad de Derecho;2-Prevención de riesgos laborales;Máster;36;25;30;19;0;0;0;0;;0;1993.00;0.00;1.28;99.36;94.08;96.42;;;04/09/2022
2020;Facultad de Ciencias;2-Erasmus Mundus en Ingeniería de Membranas;Máster;6;0;;6;0;0;0;6;;0;360.00;394.00;;100.00;100.00;;;;04/09/2022
2020;Escuela de Ingeniería y Arquitectura;2-Arquitectura;Máster;62;49;80;43;0;0;0;0;1;2;3318.00;0.00;1.26;99.56;83.04;88.31;;;04/09/2022
2020;Facultad de Ciencias;2-Modelización e Investigación Matemática, Estadística y Computación;Máster;22;16;17;13;0;0;0;0;1;0;870.00;0.00;1.23;98.44;86.90;94.20;;;04/09/2022
2020;Facultad de Derecho;2-Abogacía;Máster;175;95;100;73;0;0;0;2;;0;7922.00;24.00;2.04;99.86;98.61;99.59;;;04/09/2022
2020;Facultad de Ciencias Humanas y de la Educación;2-Estudios Avanzados sobre el Lenguaje, la Comunicación y sus Patologías;Máster;23;19;20;17;0;0;0;0;;0;1215.50;0.00;1.18;100.00;94.08;98.85;;;04/09/2022
2020;Escuela de Ingeniería y Arquitectura;2-Ingeniería Química;Máster;46;19;40;22;0;0;0;1;7;1;2010.00;12.00;1.95;100.00;95.28;98.50;;;04/09/2022
2020;Escuela de Ingeniería y Arquitectura;2-Ingeniería Industrial;Máster;224;71;219;83;0;0;0;21;12;22;10447.50;623.00;2.37;96.00;85.65;92.46;;;04/09/2022
2020;Escuela de Ingeniería y Arquitectura;2-Ingeniería de Telecomunicación;Máster;27;7;30;14;0;0;0;10;1;2;1300.00;187.00;2.18;97.41;92.62;93.78;;;04/09/2022
2020;Escuela de Ingeniería y Arquitectura;2-Ingeniería Informática;Máster;24;7;60;4;0;0;0;0;2;0;924.00;0.00;2.00;96.92;81.66;96.77;;;04/09/2022
2020;Escuela de Ingeniería y Arquitectura;2-Ingeniería Mecánica;Máster;24;16;24;14;0;0;0;4;5;0;850.50;186.00;1.40;99.24;91.53;94.22;;;04/09/2022
2020;Facultad de Ciencias;2-Química Industrial;Máster;23;22;50;21;0;0;0;0;;0;1303.00;0.00;1.00;100.00;99.08;100.00;;;04/09/2022
2020;Facultad de Ciencias;2-Geología: Técnicas y Aplicaciones;Máster;13;10;20;10;0;0;0;1;;0;634.00;24.00;1.12;100.00;94.32;97.83;;;04/09/2022
2020;Facultad de Ciencias;2-Química Molecular y Catálisis Homogénea;Máster;23;23;25;22;0;0;0;0;;1;1380.00;0.00;1.00;100.00;95.70;100.00;;;04/09/2022
2020;Facultad de Economía y Empresa;2-Auditoría;Máster;40;31;32;28;0;0;0;0;;0;2022.00;0.00;1.27;98.02;92.98;96.89;;;04/09/2022
2020;Escuela Politécnica Superior;2-Ingeniería Agronómica;Máster;46;22;40;10;0;0;0;3;5;0;1693.50;18.00;2.00;93.96;82.64;93.21;;;04/09/2022
2020;Facultad de Ciencias de la Salud y del Deporte;2-Evaluación y Entrenamiento Físico para la Salud;Máster;22;14;20;11;0;0;0;0;1;0;1002.00;0.00;1.00;97.83;80.84;100.00;;;04/09/2022
2020;Facultad de Filosofía y Letras;2-Estudios Avanzados de Literatura y Cine en Lengua Inglesa;Máster;;;;0;;;0;;;;;;;;;;;;04/09/2022
2020;Facultad de Filosofía y Letras;2-Mundo Antiguo y Patrimonio Arqueológico;Máster;15;11;30;11;0;0;0;0;;0;702.00;0.00;1.10;100.00;94.87;96.49;;;04/09/2022
2020;Facultad de Ciencias de la Salud;2-Iniciación a la Investigación en Ciencias de la Enfermería;Máster;11;10;30;8;0;0;0;0;;0;648.00;0.00;1.00;100.00;90.28;100.00;;;04/09/2022
2020;Facultad de Economía y Empresa;2-Dirección, Estrategia y Marketing;Máster;23;16;20;15;0;0;0;0;4;0;1026.00;0.00;1.21;98.66;85.96;96.15;;;04/09/2022
2020;Facultad de Ciencias Sociales y Humanas de Teruel;2-Psicología General Sanitaria;Máster;62;29;30;28;0;0;0;0;;0;2718.00;0.00;2.11;100.00;97.79;98.36;;;04/09/2022
2020;Escuela de Ingeniería y Arquitectura;2-Ingeniería de Diseño de Producto;Máster;15;12;30;12;0;0;0;0;3;0;774.00;0.00;1.17;100.00;95.35;94.49;;;04/09/2022
2020;Facultad de Filosofía y Letras;2-Literaturas Hispánicas y Lengua Española: Tradición e Identidades;Máster;;;;0;;;0;;;;;;;;;;;;04/09/2022
2020;Facultad de Filosofía y Letras;2-Consultoría de Información y Comunicación Digital;Máster;24;15;25;14;0;0;0;5;;0;1002.00;30.00;1.27;99.31;86.23;93.66;;;04/09/2022
2020;Facultad de Veterinaria;2-Calidad, Seguridad y Tecnología de los Alimentos;Máster;27;25;30;25;0;0;0;0;;0;1527.00;0.00;1.04;100.00;98.23;99.21;;;04/09/2022
2020;Facultad de Ciencias;2-Biotecnología Cuantitativa;Máster;12;12;20;10;0;0;0;0;3;0;720.00;0.00;1.00;98.79;90.56;100.00;;;04/09/2022
2020;Facultad de Derecho;2-Gestión Administrativa;Máster;21;21;30;17;0;0;0;0;;0;1122.00;0.00;1.00;100.00;100.00;100.00;;;04/09/2022
2020;Facultad de Filosofía y Letras;2-Investigación en Filosofía;Máster;9;7;12;1;0;0;0;0;;0;405.00;0.00;1.00;100.00;46.67;100.00;;;04/09/2022
2020;Centro Universitario de la Defensa de Zaragoza;2-Dirección y Gestión de Adquisiciones de Sistemas para la Defensa;Máster;44;25;25;18;0;0;0;5;;0;1339.00;45.00;1.00;100.00;98.21;100.00;;;04/09/2022
2020;Facultad de Derecho;2-Derecho de la Administración Pública;Máster;31;20;20;13;0;0;0;0;;0;1251.00;0.00;1.27;95.91;78.66;95.59;;;04/09/2022
2020;Escuela de Ingeniería y Arquitectura;2-Programa conjunto en Máster Universitario en Ingeniería Industrial-Máster Universitario en Ingeniería Mecánica;Máster;7;2;6;;0;0;;0;;1;468.00;0.00;;97.54;94.86;;;;04/09/2022
2020;Escuela de Ingeniería y Arquitectura;2-Programa conjunto en Máster Universitario en Ingeniería Industrial-Máster Universitario en Energías Renovables y Eficiencia Energética;Máster;17;9;9;;0;0;;0;;3;1089.00;0.00;;99.54;97.90;;;;04/09/2022
2020;Escuela de Ingeniería y Arquitectura;2-Programa conjunto en Máster Universitario en Ingeniería Industrial-Máster Universitario en Ingeniería Electrónica;Máster;9;3;6;;0;0;;0;;0;562.50;0.00;;97.38;89.07;;;;04/09/2022
2020;Facultad de Medicina;2-Cond. genéticos, nutric. y amb. del crec. y desarrollo;Máster;48;28;25;31;0;0;0;0;;0;1778.00;0.00;1.00;100.00;98.82;100.00;;;04/09/2022
2020;Escuela de Ingeniería y Arquitectura;2-Robótica, Gráficos y Visión por Computador/Robotics, Graphics and Computer Vision;Máster;26;26;30;1;0;0;0;0;1;1;1515.00;0.00;1.00;99.58;95.17;100.00;;;04/09/2022
2020;Escuela Universitaria Politécnica de Teruel;2-Innovación y Emprendimiento en Tecnologías para la Salud y el Bienestar;Máster;9;9;20;5;0;0;0;1;;0;495.00;6.00;1.00;100.00;82.42;100.00;;;04/09/2022
2020;Facultad de Veterinaria;2-Salud Global: Integración de la Salud Ambiental, Humana y Animal;Máster;25;25;30;20;0;0;0;0;;0;1527.00;0.00;1.00;100.00;98.04;100.00;;;04/09/2022
2020;Escuela de Doctorado;3-PD Ciencias de la antigüedad;Doctorado;44;4;30;8;0;0;0;0;;0;0.00;0.00;5.05;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Estudios ingleses;Doctorado;39;4;12;6;0;0;0;0;;0;0.00;0.00;4.44;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Literaturas hispánicas;Doctorado;25;2;20;2;0;0;0;0;;0;0.00;0.00;6.04;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Filosofía;Doctorado;27;7;8;1;0;0;0;0;;0;0.00;0.00;5.21;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Historia contemporánea;Doctorado;38;2;15;6;0;0;0;0;;0;0.00;0.00;4.68;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Historia del arte;Doctorado;61;9;20;5;0;0;0;0;;0;0.00;0.00;5.41;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Historia, sociedad y cultura: épocas medieval y moderna;Doctorado;25;3;8;6;0;0;0;0;;0;0.00;0.00;4.39;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Lingüística hispánica;Doctorado;37;7;25;8;0;0;0;0;;0;0.00;0.00;5.29;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Bioquímica y biología molecular;Doctorado;101;19;30;15;0;0;0;0;;0;0.00;0.00;4.79;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Calidad, seguridad y tecnología de los alimentos;Doctorado;30;4;15;4;0;0;0;0;;0;0.00;0.00;4.19;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Ciencia analítica en química;Doctorado;32;5;15;6;0;0;0;0;;0;0.00;0.00;4.49;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Física;Doctorado;81;19;50;14;0;0;0;0;;0;0.00;0.00;4.33;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Geología;Doctorado;39;6;11;4;0;0;0;0;;0;0.00;0.00;4.84;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Matemáticas y estadística;Doctorado;18;4;5;1;0;0;0;0;;0;0.00;0.00;5.21;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Producción animal;Doctorado;14;6;6;3;0;0;0;0;;0;0.00;0.00;4.19;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Química física;Doctorado;10;3;10;3;0;0;0;0;;0;0.00;0.00;4.18;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Química inorgánica;Doctorado;36;5;18;6;0;0;0;0;;0;0.00;0.00;4.24;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Química orgánica;Doctorado;30;8;12;3;0;0;0;0;;0;0.00;0.00;4.52;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Ciencias biomédicas y biotecnológicas;Doctorado;48;9;20;3;0;0;0;0;;0;0.00;0.00;4.55;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Ciencias de la salud y del deporte;Doctorado;124;30;30;12;0;0;0;0;;0;0.00;0.00;4.70;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Medicina;Doctorado;319;65;75;36;0;0;0;0;;0;0.00;0.00;4.30;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Medicina y sanidad animal;Doctorado;48;7;15;5;0;0;0;0;;0;0.00;0.00;4.81;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Contabilidad y finanzas;Doctorado;34;5;20;3;0;0;0;0;;0;0.00;0.00;5.39;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Derecho;Doctorado;127;30;30;6;0;0;0;0;;0;0.00;0.00;4.52;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Derechos humanos y libertades fundamentales;Doctorado;44;10;10;4;0;0;0;0;;0;0.00;0.00;4.50;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Economía;Doctorado;48;6;15;7;0;0;0;0;;0;0.00;0.00;4.55;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Economía y gestión de las organizaciones;Doctorado;51;19;20;5;0;0;0;0;;0;0.00;0.00;4.27;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Educación;Doctorado;109;22;25;9;0;0;0;0;;0;0.00;0.00;4.40;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Ordenación del territorio y medio ambiente;Doctorado;33;7;25;4;0;0;0;0;;0;0.00;0.00;4.44;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Relaciones de género y estudios feministas;Doctorado;18;2;30;1;0;0;0;0;;0;0.00;0.00;5.21;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Sociología de las políticas públicas y sociales;Doctorado;57;18;20;5;0;0;0;0;;0;0.00;0.00;3.61;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Ciencias agrarias y del medio natural;Doctorado;42;9;30;4;0;0;0;0;;0;0.00;0.00;4.95;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Energías renovables y eficiencia energética;Doctorado;52;10;15;9;0;0;0;0;;0;0.00;0.00;4.59;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Ingeniería biomédica;Doctorado;64;16;10;7;0;0;0;0;;0;0.00;0.00;3.74;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Ingeniería de diseño y fabricación;Doctorado;39;6;20;3;0;0;0;0;;0;0.00;0.00;3.84;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Ingeniería de sistemas e informática;Doctorado;82;23;30;9;0;0;0;0;;0;0.00;0.00;4.21;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Ingeniería electrónica;Doctorado;38;9;10;2;0;0;0;0;;0;0.00;0.00;4.60;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Ingeniería mecánica;Doctorado;57;8;25;3;0;0;0;0;;0;0.00;0.00;4.70;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Ingeniería química y del medio ambiente;Doctorado;84;21;60;15;0;0;0;0;;0;0.00;0.00;4.14;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Mecánica de fluidos;Doctorado;14;2;3;2;0;0;0;0;;0;0.00;0.00;4.06;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Nuevos territorios en la arquitectura;Doctorado;33;9;10;3;0;0;0;0;;0;0.00;0.00;6.49;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Tecnologías de la información y comunicaciones en redes moviles;Doctorado;17;0;10;3;0;0;0;0;;0;0.00;0.00;3.89;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Información y Comunicación;Doctorado;33;8;6;3;0;0;0;0;;0;0.00;0.00;4.24;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Patrimonio, Sociedades y Espacios de Frontera;Doctorado;22;7;8;1;0;0;0;0;;0;0.00;0.00;4.20;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Logística y gestión de la cadena de suministro;Doctorado;3;0;8;;0;0;;0;;0;0.00;0.00;;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Psicología;Doctorado;15;15;15;;0;0;;0;;0;0.00;0.00;;;;;;;04/09/2022
2020;Escuela de Doctorado;3-PD Sistemas eficientes de producción y calidad agroalimentaria;Doctorado;;;3;;;;;;;;;;;;;;;;04/09/2022
