CURSO_ACADEMICO;LOCALIDAD;ESTUDIO;TIPO_ESTUDIO;TIPO_EGRESO;SEXO;ALUMNOS_GRADUADOS;ALUMNOS_INTERRUMPEN_ESTUDIOS;ALUMNOS_INTERRUMPEN_EST_ANO1;ALUMNOS_TRASLADAN_OTRA_UNIV;DURACION_MEDIA_GRADUADOS;TASA_EFICIENCIA;FECHA_ACTUALIZACION
2019;Zaragoza;Doctorado: PD Contabilidad y finanzas [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Derecho [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Derecho [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;4;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Derecho [RD 99/2011];Doctorado;Graduado;Hombres;4;0;0;0;3.99;;12/09/2021
2019;Zaragoza;Doctorado: PD Derecho [RD 99/2011];Doctorado;Graduado;Mujeres;4;0;0;0;3.96;;12/09/2021
2019;Zaragoza;Doctorado: PD Derecho [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Derecho [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Derechos humanos y libertades fundamentales [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Derechos humanos y libertades fundamentales [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Derechos humanos y libertades fundamentales [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Derechos humanos y libertades fundamentales [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Economía [RD 99/2011];Doctorado;Graduado;Hombres;2;0;0;0;3.70;;12/09/2021
2019;Zaragoza;Doctorado: PD Economía [RD 99/2011];Doctorado;Graduado;Mujeres;3;0;0;0;3.95;;12/09/2021
2019;Zaragoza;Doctorado: PD Economía [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Economía [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Economía y gestión de las organizaciones [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Economía y gestión de las organizaciones [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Economía y gestión de las organizaciones [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;2.46;;12/09/2021
2019;Zaragoza;Doctorado: PD Economía y gestión de las organizaciones [RD 99/2011];Doctorado;Graduado;Mujeres;2;0;0;0;3.77;;12/09/2021
2019;Zaragoza;Doctorado: PD Economía y gestión de las organizaciones [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;3;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Economía y gestión de las organizaciones [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Educación [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Educación [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;4;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Educación [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;4.61;;12/09/2021
2019;Zaragoza;Doctorado: PD Educación [RD 99/2011];Doctorado;Graduado;Mujeres;5;0;0;0;3.87;;12/09/2021
2019;Zaragoza;Doctorado: PD Educación [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Educación [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;4;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Energías renovables y eficiencia energética [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Energías renovables y eficiencia energética [RD 99/2011];Doctorado;Graduado;Hombres;3;0;0;0;3.43;;12/09/2021
2019;Zaragoza;Doctorado: PD Energías renovables y eficiencia energética [RD 99/2011];Doctorado;Graduado;Mujeres;3;0;0;0;3.80;;12/09/2021
2019;Zaragoza;Doctorado: PD Energías renovables y eficiencia energética [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;3;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Estudios ingleses [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Estudios ingleses [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Estudios ingleses [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;3.58;;12/09/2021
2019;Zaragoza;Doctorado: PD Estudios ingleses [RD 99/2011];Doctorado;Graduado;Mujeres;2;0;0;0;4.48;;12/09/2021
2019;Zaragoza;Doctorado: PD Estudios ingleses [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Filosofía [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Filosofía [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Física [RD 99/2011];Doctorado;Graduado;Hombres;9;0;0;0;4.17;;12/09/2021
2019;Zaragoza;Doctorado: PD Física [RD 99/2011];Doctorado;Graduado;Mujeres;2;0;0;0;4.00;;12/09/2021
2019;Zaragoza;Doctorado: PD Física [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Geología [RD 99/2011];Doctorado;Graduado;Hombres;4;0;0;0;4.74;;12/09/2021
2019;Zaragoza;Doctorado: PD Geología [RD 99/2011];Doctorado;Graduado;Mujeres;6;0;0;0;4.33;;12/09/2021
2019;Zaragoza;Doctorado: PD Geología [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Historia contemporánea [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Historia contemporánea [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;3.40;;12/09/2021
2019;Zaragoza;Doctorado: PD Historia contemporánea [RD 99/2011];Doctorado;Graduado;Mujeres;2;0;0;0;3.76;;12/09/2021
2019;Zaragoza;Doctorado: PD Historia contemporánea [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Historia del arte [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Historia del arte [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Historia del arte [RD 99/2011];Doctorado;Cambio de estudios sin simultaneidad;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Historia del arte [RD 99/2011];Doctorado;Graduado;Mujeres;3;0;0;0;4.31;;12/09/2021
2019;Zaragoza;Doctorado: PD Historia, sociedad y cultura: épocas medieval y moderna [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Historia, sociedad y cultura: épocas medieval y moderna [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Información y Comunicación [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Información y Comunicación [RD 99/2011];Doctorado;Graduado;Hombres;2;0;0;0;3.48;;12/09/2021
2019;Zaragoza;Doctorado: PD Información y Comunicación [RD 99/2011];Doctorado;Graduado;Mujeres;2;0;0;0;2.84;;12/09/2021
2019;Zaragoza;Doctorado: PD Información y Comunicación [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Información y Comunicación [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Ingeniería biomédica [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Ingeniería biomédica [RD 99/2011];Doctorado;Graduado;Hombres;2;0;0;0;4.51;;12/09/2021
2019;Zaragoza;Doctorado: PD Ingeniería biomédica [RD 99/2011];Doctorado;Graduado;Mujeres;2;0;0;0;4.02;;12/09/2021
2019;Zaragoza;Doctorado: PD Ingeniería de diseño y fabricación [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Ingeniería de diseño y fabricación [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Ingeniería de diseño y fabricación [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;4.88;;12/09/2021
2019;Zaragoza;Doctorado: PD Ingeniería de diseño y fabricación [RD 99/2011];Doctorado;Graduado;Mujeres;2;0;0;0;4.07;;12/09/2021
2019;Zaragoza;Doctorado: PD Ingeniería de diseño y fabricación [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Ingeniería de sistemas e informática [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;3;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Ingeniería de sistemas e informática [RD 99/2011];Doctorado;Graduado;Hombres;4;0;0;0;4.20;;12/09/2021
2019;Zaragoza;Doctorado: PD Ingeniería de sistemas e informática [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;3;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Ingeniería electrónica [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;4.61;;12/09/2021
2019;Zaragoza;Doctorado: PD Ingeniería mecánica [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Ingeniería mecánica [RD 99/2011];Doctorado;Graduado;Hombres;3;0;0;0;3.78;;12/09/2021
2019;Zaragoza;Doctorado: PD Ingeniería mecánica [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;4;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 99/2011];Doctorado;Graduado;Hombres;5;0;0;0;4.37;;12/09/2021
2019;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 99/2011];Doctorado;Graduado;Mujeres;5;0;0;0;3.98;;12/09/2021
2019;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Lingüística hispánica [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Lingüística hispánica [RD 99/2011];Doctorado;Graduado;Mujeres;2;0;0;0;5.26;;12/09/2021
2019;Zaragoza;Doctorado: PD Lingüística hispánica [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Literaturas hispánicas [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Literaturas hispánicas [RD 99/2011];Doctorado;Graduado;Mujeres;2;0;0;0;4.04;;12/09/2021
2019;Zaragoza;Doctorado: PD Logística y gestión de la cadena de suministro [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;3.48;;12/09/2021
2019;Zaragoza;Doctorado: PD Logística y gestión de la cadena de suministro [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;2.62;;12/09/2021
2019;Zaragoza;Doctorado: PD Logística y gestión de la cadena de suministro [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Matemáticas y estadística [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;4.62;;12/09/2021
2019;Zaragoza;Doctorado: PD Medicina [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Medicina [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;7;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Medicina [RD 99/2011];Doctorado;Graduado;Hombres;5;0;0;0;4.14;;12/09/2021
2019;Zaragoza;Doctorado: PD Medicina [RD 99/2011];Doctorado;Graduado;Mujeres;17;0;0;0;3.85;;12/09/2021
2019;Zaragoza;Doctorado: PD Medicina [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;9;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Medicina [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;13;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Medicina y sanidad animal [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Medicina y sanidad animal [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Medicina y sanidad animal [RD 99/2011];Doctorado;Graduado;Hombres;3;0;0;0;4.74;;12/09/2021
2019;Zaragoza;Doctorado: PD Medicina y sanidad animal [RD 99/2011];Doctorado;Graduado;Mujeres;3;0;0;0;4.50;;12/09/2021
2019;Zaragoza;Doctorado: PD Medicina y sanidad animal [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Medicina y sanidad animal [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Nuevos territorios en la arquitectura [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Nuevos territorios en la arquitectura [RD 99/2011];Doctorado;Graduado;Hombres;2;0;0;0;4.06;;12/09/2021
2019;Zaragoza;Doctorado: PD Nuevos territorios en la arquitectura [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Nuevos territorios en la arquitectura [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Ordenación del territorio y medio ambiente [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Ordenación del territorio y medio ambiente [RD 99/2011];Doctorado;Graduado;Hombres;6;0;0;0;4.64;;12/09/2021
2019;Zaragoza;Doctorado: PD Ordenación del territorio y medio ambiente [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;4.69;;12/09/2021
2019;Zaragoza;Doctorado: PD Ordenación del territorio y medio ambiente [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Producción animal [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Producción animal [RD 99/2011];Doctorado;Graduado;Mujeres;3;0;0;0;4.55;;12/09/2021
2019;Zaragoza;Doctorado: PD Química inorgánica [RD 99/2011];Doctorado;Graduado;Hombres;6;0;0;0;4.33;;12/09/2021
2019;Zaragoza;Doctorado: PD Química inorgánica [RD 99/2011];Doctorado;Graduado;Mujeres;5;0;0;0;4.31;;12/09/2021
2019;Zaragoza;Doctorado: PD Química inorgánica [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Química inorgánica [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Química orgánica [RD 99/2011];Doctorado;Graduado;Hombres;4;0;0;0;4.67;;12/09/2021
2019;Zaragoza;Doctorado: PD Química orgánica [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;5.00;;12/09/2021
2019;Zaragoza;Doctorado: PD Relaciones de género y estudios feministas [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;5.19;;12/09/2021
2019;Zaragoza;Doctorado: PD Relaciones de género y estudios feministas [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 99/2011];Doctorado;Graduado;Hombres;3;0;0;0;4.53;;12/09/2021
2019;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 99/2011];Doctorado;Graduado;Mujeres;4;0;0;0;4.98;;12/09/2021
2019;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Doctorado: PD Tecnologías de la información y comunicaciones en redes moviles [RD 99/2011];Doctorado;Graduado;Hombres;3;0;0;0;3.51;;12/09/2021
2019;Zaragoza;Filología Inglesa;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;12/09/2021
2019;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Abandono Voluntario;Hombres;0;80;30;0;;;12/09/2021
2019;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Abandono Voluntario;Mujeres;0;43;18;0;;;12/09/2021
2019;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Cambio de estudios sin simultaneidad;Hombres;0;13;10;0;;;12/09/2021
2019;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;6;5;0;;;12/09/2021
2019;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Graduado;Hombres;163;0;0;0;5.37;86.21;12/09/2021
2019;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Graduado;Mujeres;157;0;0;0;5.50;88.86;12/09/2021
2019;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Incumple Régimen de permanencia;Hombres;0;10;6;0;;;12/09/2021
2019;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Incumple Régimen de permanencia;Mujeres;0;6;1;0;;;12/09/2021
2019;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Traslado a otra Universidad;Hombres;0;0;0;8;;;12/09/2021
2019;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Traslado a otra Universidad;Mujeres;0;0;0;10;;;12/09/2021
2019;Zaragoza;Grado: Biotecnología;Grado;Abandono Voluntario;Hombres;0;2;1;0;;;12/09/2021
2019;Zaragoza;Grado: Biotecnología;Grado;Abandono Voluntario;Mujeres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Grado: Biotecnología;Grado;Graduado;Hombres;19;0;0;0;4.06;97.40;12/09/2021
2019;Zaragoza;Grado: Biotecnología;Grado;Graduado;Mujeres;33;0;0;0;4.24;96.58;12/09/2021
2019;Zaragoza;Grado: Biotecnología;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;12/09/2021
2019;Zaragoza;Grado: Biotecnología;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;12/09/2021
2019;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Abandono Voluntario;Hombres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Abandono Voluntario;Mujeres;0;5;3;0;;;12/09/2021
2019;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Graduado;Hombres;21;0;0;0;4.47;94.06;12/09/2021
2019;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Graduado;Mujeres;22;0;0;0;4.67;90.59;12/09/2021
2019;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Incumple Régimen de permanencia;Hombres;0;1;1;0;;;12/09/2021
2019;Zaragoza;Grado: Derecho;Grado;Abandono Voluntario;Hombres;0;28;7;0;;;12/09/2021
2019;Zaragoza;Grado: Derecho;Grado;Abandono Voluntario;Mujeres;0;34;8;0;;;12/09/2021
2019;Zaragoza;Grado: Derecho;Grado;Cambio de estudios sin simultaneidad;Hombres;0;3;3;0;;;12/09/2021
2019;Zaragoza;Grado: Derecho;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;6;6;0;;;12/09/2021
2019;Zaragoza;Grado: Derecho;Grado;Graduado;Hombres;122;0;0;0;5.09;89.92;12/09/2021
2019;Zaragoza;Grado: Derecho;Grado;Graduado;Mujeres;209;0;0;0;4.91;91.96;12/09/2021
2019;Zaragoza;Grado: Derecho;Grado;Incumple Régimen de permanencia;Hombres;0;1;1;0;;;12/09/2021
2019;Zaragoza;Grado: Derecho;Grado;Incumple Régimen de permanencia;Mujeres;0;3;2;0;;;12/09/2021
2019;Zaragoza;Grado: Derecho;Grado;Traslado a otra Universidad;Hombres;0;0;0;5;;;12/09/2021
2019;Zaragoza;Grado: Derecho;Grado;Traslado a otra Universidad;Mujeres;0;0;0;14;;;12/09/2021
2019;Zaragoza;Grado: Economía;Grado;Abandono Voluntario;Hombres;0;55;16;0;;;12/09/2021
2019;Zaragoza;Grado: Economía;Grado;Abandono Voluntario;Mujeres;0;27;10;0;;;12/09/2021
2019;Zaragoza;Grado: Economía;Grado;Cambio de estudios sin simultaneidad;Hombres;0;6;1;0;;;12/09/2021
2019;Zaragoza;Grado: Economía;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;2;0;;;12/09/2021
2019;Zaragoza;Grado: Economía;Grado;Graduado;Hombres;69;0;0;0;5.73;76.42;12/09/2021
2019;Zaragoza;Grado: Economía;Grado;Graduado;Mujeres;49;0;0;0;5.69;78.42;12/09/2021
2019;Zaragoza;Grado: Economía;Grado;Incumple Régimen de permanencia;Hombres;0;9;5;0;;;12/09/2021
2019;Zaragoza;Grado: Economía;Grado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Grado: Economía;Grado;Traslado a otra Universidad;Hombres;0;0;0;10;;;12/09/2021
2019;Zaragoza;Grado: Economía;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;12/09/2021
2019;Zaragoza;Grado: Enfermería;Grado;Abandono Voluntario;Hombres;0;7;2;0;;;12/09/2021
2019;Zaragoza;Grado: Enfermería;Grado;Abandono Voluntario;Mujeres;0;3;1;0;;;12/09/2021
2019;Zaragoza;Grado: Enfermería;Grado;Cambio de estudios sin simultaneidad;Hombres;0;3;2;0;;;12/09/2021
2019;Zaragoza;Grado: Enfermería;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;11;11;0;;;12/09/2021
2019;Zaragoza;Grado: Enfermería;Grado;Graduado;Hombres;29;0;0;0;4.50;91.15;12/09/2021
2019;Zaragoza;Grado: Enfermería;Grado;Graduado;Mujeres;112;0;0;0;4.06;96.82;12/09/2021
2019;Zaragoza;Grado: Enfermería;Grado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Grado: Enfermería;Grado;Traslado a otra Universidad;Mujeres;0;0;0;4;;;12/09/2021
2019;Zaragoza;Grado: Estudios Clásicos;Grado;Abandono Voluntario;Hombres;0;4;2;0;;;12/09/2021
2019;Zaragoza;Grado: Estudios Clásicos;Grado;Abandono Voluntario;Mujeres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Grado: Estudios Clásicos;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Grado: Estudios Clásicos;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;1;0;;;12/09/2021
2019;Zaragoza;Grado: Estudios Clásicos;Grado;Graduado;Hombres;1;0;0;0;6.00;75.32;12/09/2021
2019;Zaragoza;Grado: Estudios Clásicos;Grado;Graduado;Mujeres;2;0;0;0;5.00;86.86;12/09/2021
2019;Zaragoza;Grado: Estudios Clásicos;Grado;Incumple Régimen de permanencia;Hombres;0;1;1;0;;;12/09/2021
2019;Zaragoza;Grado: Estudios Clásicos;Grado;Incumple Régimen de permanencia;Mujeres;0;1;1;0;;;12/09/2021
2019;Zaragoza;Grado: Estudios Clásicos;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;12/09/2021
2019;Zaragoza;Grado: Estudios Clásicos;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;12/09/2021
2019;Zaragoza;Grado: Estudios en Arquitectura;Grado;Abandono Voluntario;Hombres;0;11;6;0;;;12/09/2021
2019;Zaragoza;Grado: Estudios en Arquitectura;Grado;Abandono Voluntario;Mujeres;0;3;2;0;;;12/09/2021
2019;Zaragoza;Grado: Estudios en Arquitectura;Grado;Cambio de estudios sin simultaneidad;Hombres;0;2;1;0;;;12/09/2021
2019;Zaragoza;Grado: Estudios en Arquitectura;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;5;3;0;;;12/09/2021
2019;Zaragoza;Grado: Estudios en Arquitectura;Grado;Graduado;Hombres;23;0;0;0;5.70;86.35;12/09/2021
2019;Zaragoza;Grado: Estudios en Arquitectura;Grado;Graduado;Mujeres;31;0;0;0;5.65;88.40;12/09/2021
2019;Zaragoza;Grado: Estudios en Arquitectura;Grado;Incumple Régimen de permanencia;Hombres;0;4;3;0;;;12/09/2021
2019;Zaragoza;Grado: Estudios en Arquitectura;Grado;Traslado a otra Universidad;Hombres;0;0;0;4;;;12/09/2021
2019;Zaragoza;Grado: Estudios en Arquitectura;Grado;Traslado a otra Universidad;Mujeres;0;0;0;4;;;12/09/2021
